user_id	prec@10	prec@50	prec@100	acc@10	acc@50	acc@100	rec@10	user_predictability
0	0.04832477708727371	0.026838692245339097	0.019777762766819775	0.0	0.04	0.04	0.06770050459685142	0.5306
1	0.04769463340891913	0.026676744771982865	0.019724111866969013	0.0	0.017241379310344827	0.017241379310344827	0.06741816153190963	0.4291
2	0.047497546614327785	0.026734894153932424	0.01980513108089163	0.0	0.0	0.0	0.06707620205035632	0.5712
3	0.0484124489154354	0.026863250550141465	0.019795661741590698	0.25	0.25	0.25	0.06775489182729871	0.4208
4	0.04814929533839244	0.026845284187703263	0.019815703887254146	0.0	0.375	0.375	0.06707359126540073	0.5209
5	0.04769507533168428	0.02651225545311446	0.019649201709017315	0.0	0.0	0.0	0.06726231472375334	0.3377
6	0.047959837641529585	0.026754966887417218	0.01981734672078616	0.0	0.14285714285714285	0.5714285714285714	0.0671429596552065	0.349
7	0.047911077041011885	0.02678420850900728	0.019821770793407436	0.0	0.5	1.0	0.06714520943672346	0.4015
8	0.04771395076201641	0.026568972254787028	0.019675654552559593	0.0	0.125	0.125	0.06713810753839061	0.3284
9	0.04798804137039431	0.026769553975436323	0.019791531997414354	0.2	0.26666666666666666	0.26666666666666666	0.06695589556456721	0.355
10	0.04696685428392746	0.026535334584115076	0.019606003752345218	0.0	0.0	0.0	0.066762086918862	0.3381
11	0.04655923344947736	0.026742160278745646	0.019860627177700346	0.034482758620689655	0.06896551724137931	0.10344827586206896	0.06475948427547211	0.3323
12	0.048396678183912224	0.026832757471055343	0.019781778505182764	0.0	0.25	0.5	0.06776035027018112	0.1926
13	0.04642604387827318	0.026595895258315638	0.020035385704175516	0.0392156862745098	0.08496732026143791	0.13071895424836602	0.06377677082485401	0.3476
14	0.047578492436761155	0.026673446040422016	0.019710181771958817	0.0	0.1	0.2	0.06724402203706185	0.3622
15	0.048033399252911446	0.026822676334871454	0.01985937156668864	0.0	0.25	0.5	0.06724737650311062	0.2206
16	0.04775029446407538	0.0266831566548881	0.019753828032979977	0.21428571428571427	0.2857142857142857	0.5	0.06736924243942945	0.6113
17	0.048226804123711345	0.026810996563573886	0.01977594501718213	0.0	0.16666666666666666	0.16666666666666666	0.06760667526765998	0.3095
18	0.04626099706744868	0.026407624633431083	0.019802052785923754	0.0	0.0	0.0	0.06408635228503559	0.3165
19	0.04792512217344487	0.026762196637124164	0.019783815124658332	0.0	0.0	0.125	0.06693213775235889	0.7069
20	0.047576644192850785	0.02667853962600178	0.019713776873171353	0.0	0.03225806451612903	0.0967741935483871	0.067230328234888	0.4226
21	0.046948228882833794	0.026381471389645774	0.019520435967302453	0.0	0.0	0.0	0.06662452935942018	0.3317
22	0.04730728616684266	0.026637501885653947	0.019779755619248756	0.0	0.03278688524590164	0.04918032786885246	0.06714653841656679	0.4522
23	0.04805763413469193	0.02681260945709282	0.019805763413469193	0.125	0.125	0.125	0.06687763129909335	0.3084
24	0.04737419658253646	0.026696974447405552	0.0198322621100486	0.0	0.022222222222222223	0.13333333333333333	0.06720167518363009	0.3126
25	0.047511929107021136	0.02647580095432856	0.01958872983412861	0.0	0.1	0.2	0.06722648158650105	0.2595
26	0.04762071378586424	0.026710986703988804	0.01980405878236529	0.0	0.4	0.4	0.06734812063018733	0.2176
27	0.04817813765182186	0.026829119242227487	0.019810556871132843	0.0	0.0	0.25	0.06710451111425275	0.5053
28	0.04788862632281927	0.026801602794616255	0.019832528511250388	0.0	0.0	0.0	0.06709766015997738	0.4357
29	0.04805705013237681	0.026816978392689383	0.019820650781450167	0.03260869565217391	0.03260869565217391	0.043478260869565216	0.06711676233914773	0.4126
30	0.04830887768398391	0.026872131890544444	0.019818140615262596	0.014285714285714285	0.04285714285714286	0.1	0.06769489793050673	0.3852
31	0.046940856560163155	0.026485384092454108	0.019541128484024475	0.14285714285714285	0.42857142857142855	0.42857142857142855	0.06653727735933039	0.2994
32	0.047971735147867046	0.02677658553607258	0.019811567652447005	0.0	0.14285714285714285	0.5714285714285714	0.06711623258213208	0.3238
33	0.04815465729349737	0.026828150072591123	0.0198112630855047	0.043478260869565216	0.17391304347826086	0.17391304347826086	0.06702950676218253	0.2843
34	0.048228087250243315	0.02683918245835003	0.019787026965134256	0.06666666666666667	0.26666666666666666	0.26666666666666666	0.06752302521745517	0.473
35	0.048032528856243435	0.0267890870933893	0.019823364812871634	0.0	0.4	0.8	0.06719302601587543	0.3114
36	0.04725291589932473	0.026645181092694904	0.01979435236341314	0.10526315789473684	0.15789473684210525	0.21052631578947367	0.06703607483234382	0.5928
37	0.04786666666666667	0.026764444444444445	0.019824	0.2222222222222222	0.2222222222222222	0.5555555555555556	0.06705743042482097	0.0922
38	0.04798746685948421	0.026769502691411585	0.01977986663453041	0.0	0.029411764705882353	0.058823529411764705	0.06697730451874516	0.3273
39	0.048404571972853916	0.026819859507084175	0.019781521609715445	0.04	0.04	0.08	0.06777698582192758	0.173
40	0.04681672025723472	0.026649517684887457	0.02	0.125	0.125	0.25	0.06456111302897737	0.3267
41	0.04429967426710098	0.026340933767643862	0.019815418023887078	0.0	0.0	0.2	0.05971296035277946	0.3114
42	0.04760830324909747	0.026502707581227438	0.019625451263537905	0.03571428571428571	0.07142857142857142	0.2857142857142857	0.06720758087207039	0.3691
43	0.0468029197080292	0.02638832116788321	0.0195007299270073	0.0	0.0	0.0	0.06654110412099636	0.4516
44	0.048121843434343434	0.02680397727272727	0.019795612373737375	0.0	0.15384615384615385	0.23076923076923078	0.06703865623256569	0.478
45	0.047963685728830814	0.02676565416595961	0.019785338537247583	0.0	0.06666666666666667	0.06666666666666667	0.06702105630738217	0.3395
46	0.047978690065810084	0.02681917894077092	0.019848532330512904	0.0	0.0	0.0	0.06712758594608581	0.4084
47	0.044463087248322146	0.02731543624161074	0.02045302013422819	0.1	0.2	0.2	0.06023565179502853	0.3812
48	0.04758308157099698	0.026560207164436772	0.01970435908502374	0.0	0.07692307692307693	0.15384615384615385	0.06691286882549433	0.3672
49	0.04819532908704883	0.026822869275098575	0.01978996057021535	0.0	0.02564102564102564	0.02564102564102564	0.06719476943570299	0.507
50	0.048200792997680854	0.026816787611281517	0.01978903269245156	0.0	0.0	0.0	0.06727226168833365	0.5797
51	0.0477101342652198	0.02668751149530992	0.019779290049659736	0.034482758620689655	0.10344827586206896	0.1724137931034483	0.06740939537310636	0.4189
52	0.04758758758758759	0.026478478478478475	0.01962162162162162	0.023255813953488372	0.023255813953488372	0.09302325581395349	0.06708669979804484	0.4244
53	0.04799838904550946	0.02676923076923077	0.01978654853000403	0.0	0.08	0.16	0.06696925625667564	0.3769
54	0.048214419968423426	0.026834072626118335	0.019787985865724386	0.0	0.09523809523809523	0.14285714285714285	0.06733302532791817	0.3318
55	0.047859785097762904	0.026734190593623388	0.019795666725383125	0.15384615384615385	0.3076923076923077	0.3076923076923077	0.06700485013624359	0.3928
56	0.04689331770222743	0.026705744431418526	0.01976162563501368	0.0	0.09090909090909091	0.09090909090909091	0.06569604858410408	0.384
57	0.04808608640406607	0.02682020330368488	0.019808608640406608	0.4	0.4	0.8	0.06694591098073818	0.2348
58	0.04716924910607867	0.0266030989272944	0.01975268176400477	0.13793103448275862	0.20689655172413793	0.3448275862068966	0.06686640162017411	0.3633
59	0.0481872167526176	0.02685732145647757	0.01982887951242382	0.0	0.10526315789473684	0.2631578947368421	0.06711670271524323	0.3746
60	0.047619047619047616	0.02675500345065562	0.019804002760524502	0.02197802197802198	0.054945054945054944	0.08791208791208792	0.06723457263479206	0.4296
61	0.04800592404527663	0.02680842060721464	0.01984237808103248	0.0	0.0	0.0	0.06725778543705065	0.287
62	0.05183673469387755	0.02995918367346939	0.02159183673469388	0.0	0.3793103448275862	0.41379310344827586	0.06779374362348092	0.2048
63	0.048407451923076925	0.026818509615384616	0.019775240384615388	0.0	0.0	0.025	0.06771854631711934	0.3442
64	0.04788105593203196	0.02682916961666835	0.019866491352280774	0.1111111111111111	0.4444444444444444	0.4444444444444444	0.06705316154303136	0.3203
65	0.04817257102770958	0.026783584707120306	0.01976499473868818	0.4	0.5	0.5	0.06753151259879887	0.2661
66	0.04795259501430323	0.026782182263996732	0.019789946873722927	0.041666666666666664	0.08333333333333333	0.125	0.06688441403619678	0.3289
67	0.04830670567056706	0.02686881188118812	0.019815481548154816	0.045454545454545456	0.18181818181818182	0.4090909090909091	0.06771825920231833	0.2488
68	0.047682838522809565	0.026665459811730633	0.019775524981897177	0.0	0.11267605633802817	0.2112676056338028	0.06730562574285706	0.4816
