user_id	prec@10	rec@10	user_predictability
75	0.044524211711711704	0.06321001407416478	0.9436
76	0.04523655217109527	0.06212116933859562	0.6683
77	0.045668353676689484	0.06376665808459724	0.5642
78	0.045816710361335916	0.06375618796403583	0.3443
79	0.04565290819428494	0.06362385269377521	0.9175
80	0.04348790322580646	0.061665880657029985	0.737
81	0.04577936299355485	0.06372515230303373	0.3855
82	0.04580808080808081	0.0636729312955862	0.4893
83	0.04354490500863557	0.06155035768809949	0.4952
84	0.04474278878107139	0.06308370857017899	0.4776
85	0.04554903485823376	0.06352552296724785	0.3634
86	0.043634812286689424	0.062239459199279985	0.2968
87	0.04453964194373402	0.06285978719509087	0.2665
88	0.045795951230733836	0.06374174093502356	0.4054
89	0.04582541054451167	0.06378432545671373	0.3107
90	0.04590477328394767	0.06385324212350808	0.629
91	0.04586735819907305	0.06376039176332017	0.5669
92	0.045735068912710564	0.06367483210347123	0.2975
93	0.04468286099865047	0.06310149251260037	0.6649
94	0.045639534883720925	0.06352119944565554	0.7694
95	0.04552837938760269	0.06348379210585041	0.8343
96	0.04340379008746356	0.06043065419555328	0.3322
97	0.04527842473004446	0.06332831903272951	0.6582
98	0.043752169385629994	0.06240205548235439	0.4285
99	0.04631268436578171	0.0663126531342128	0.5889
100	0.045609798171468	0.0635689910046776	0.8164
101	0.0456710628394104	0.06363381699165586	0.5136
102	0.0456299241587512	0.06364955759529112	0.2495
103	0.0437601005566529	0.062365899045653865	0.6993
104	0.04577777777777778	0.0634304697543161	0.5094
105	0.043526111350884765	0.06152379301063375	0.509
106	0.045332480818414324	0.06225755846055638	0.7497
107	0.045831587767071635	0.06379689251590515	0.3322
108	0.04344929681717247	0.0605149955481843	0.6861
109	0.045734597156398105	0.0636819112389977	0.5817
110	0.04366197183098591	0.06096077223439088	0.4331
111	0.04375	0.06875	0.7241
112	0.04375545851528384	0.062455780733791794	0.7661
113	0.04551351351351351	0.06355792183706184	0.5682
114	0.04510603588907015	0.06306315262856525	0.2337
115	0.0456388081886359	0.06363022257908164	0.7983
116	0.04583097635479126	0.06371420664790965	0.7286
117	0.045701706959141115	0.06364922724527475	0.8047
118	0.04589610101905184	0.06379547539134792	0.4826
119	0.04562050883666731	0.06372117046388222	0.7247
120	0.04384956907808827	0.061069026805777867	0.2628
121	0.04563994850599634	0.06363627784013119	0.7088
122	0.04594172456508859	0.06369193360733741	0.2648
123	0.045443763589642215	0.0635115863135475	0.268
124	0.045446455057846336	0.06351751750844437	0.6559
125	0.04555808656036447	0.06352351841901274	0.2059
126	0.0457286432160804	0.06369441207963336	0.355
127	0.045659451015398346	0.06376134925423257	0.8541
128	0.045854198206591354	0.063799395223863	0.8437
129	0.043600973236009734	0.062059988951739115	0.8944
130	0.04336545589325426	0.0605403657746786	0.4756
131	0.045112016293279024	0.06305479392114494	0.1162
132	0.04355555555555555	0.06131334520490863	0.305
133	0.04614572333685322	0.0644124858736472	0.6715
134	0.04556031843233313	0.06355412528673456	0.6901
135	0.04344509134711906	0.06162365487283955	0.5435
136	0.04618991793669402	0.06429747803824414	0.6782
137	0.04579657066755452	0.06358528352274072	0.8707
138	0.04387836756468392	0.06125035982123312	0.72
139	0.043462686567164184	0.061192299245406	0.7084
140	0.045727650042822324	0.063658868434278	0.2609
141	0.0458511689166941	0.06371154560191572	0.725
142	0.044972067039106146	0.06213534734890967	0.4102
143	0.04440989189989634	0.06282396516744852	0.6328
144	0.04512635379061372	0.062216304694925804	0.5215
145	0.045544625547497664	0.06354842404252674	0.7224
146	0.043075390235802063	0.06030702895105731	0.3927
147	0.04343434343434343	0.058553351055913784	0.5554
148	0.045697171885662295	0.06361678194051643	0.7638
149	0.0456523353382342	0.06370775353669975	0.9015
150	0.04572798267996598	0.06368879766875879	0.8315
151	0.04529344313561972	0.0635155964406158	0.5629
152	0.043704532736429776	0.06230427052360572	0.5442
153	0.04271229404309253	0.05927051187045844	0.8295
154	0.043584623065401895	0.060760912426890384	0.5021
155	0.043734080489047374	0.061094301033111476	0.4384
156	0.0436595949855352	0.06131986194791347	0.2115
157	0.043195475433015204	0.060214197111774184	0.7168
158	0.04535138363527772	0.0635435678574081	0.1775
159	0.04579310344827586	0.06528939188705128	0.5504
160	0.04577259475218659	0.06309519017780306	0.9097
161	0.04533771667662881	0.06355082344704877	0.5727
162	0.04364007537688442	0.062189758443547793	0.4875
163	0.03402777777777778	0.04501863425260405	0.605
164	0.04465209214856605	0.06288520686632738	0.3362
165	0.045516587677725116	0.06357286368431789	0.6345
166	0.045499599154580565	0.0634539963076148	0.4518
167	0.04346881787154826	0.06128439940149752	0.6894
168	0.045622050782712906	0.06364515188937123	0.67
169	0.04579124579124579	0.06376457186435361	0.5618
170	0.04578452400593962	0.06362677022111607	0.1252
171	0.045500141951358	0.06354997063578893	0.238
172	0.04591367679541519	0.06386881922116584	0.1408
173	0.04586614173228346	0.06383374780632182	0.6331
174	0.04488968932913102	0.06286611934011996	0.738
175	0.045821498798339515	0.06365362884940687	0.5893
176	0.04567372511697993	0.06353523590134226	0.2773
177	0.04556283087210922	0.06357757817588956	0.459
178	0.04573814787521493	0.06357952672170042	0.4679
179	0.04552238805970149	0.06344476914646406	0.7837
180	0.0445030217307445	0.06281375164583118	0.4197
181	0.04375330396475771	0.06239183307434075	0.0001
182	0.04354122417455107	0.062043956776741654	0.2265
183	0.045092057958383266	0.06312156241997498	0.3203
184	0.04376947040498442	0.06106598151146951	0.2881
185	0.04454200284765068	0.06269798984352859	0.6234
186	0.04324034334763949	0.06024118824106567	0.3255
187	0.04546352058446046	0.06351005287378507	0.8395
188	0.045854877127752276	0.06378636240523575	0.9537
189	0.04608294930875576	0.0641850597736237	0.4145
190	0.046437346437346434	0.06510976564029278	0.4627
191	0.04360365505425471	0.06112669810722087	0.3754
192	0.04586939417781275	0.06379549716422665	0.9465
193	0.045092243400265006	0.06304386922647721	0.3617
194	0.04593194080880389	0.06366758386770499	0.4022
195	0.04362901868372328	0.06221688161322697	0.0001
196	0.04349761526232115	0.06122500796301542	0.3178
197	0.042606086583797685	0.05936039859464003	0.7148
198	0.04548762736535662	0.06345786386976338	0.8047
199	0.04453760480540608	0.06276290710542566	0.6735
200	0.04325153374233129	0.05838101905921612	0.5766
201	0.0430976430976431	0.055856414378610476	0.8654
202	0.044654251855710377	0.06296154384409139	0.6381
203	0.043653717347622245	0.06226552908505148	0.4732
204	0.04565728722014112	0.06364623028854038	0.3087
205	0.04554644008203926	0.06355559527755421	0.4215
206	0.04384574749075541	0.061078450808646205	0.3616
207	0.04373655913978494	0.061210916642288685	0.536
208	0.04554738562091503	0.06356458270027447	0.47
209	0.0434656556645852	0.061393606041697135	0.3876
210	0.04556915634391263	0.06358286203394929	0.5396
211	0.04572680788897006	0.06274515086147034	0.8063
212	0.04550793996084402	0.06344366416114608	0.5081
213	0.0447136563876652	0.06182524928795665	0.6148
214	0.045819585034394046	0.06371341675753907	0.1609
215	0.04566628739709524	0.06359654793695381	0.1939
216	0.04506957047791894	0.06215928968928182	0.325
217	0.04277389277389277	0.05936811644468266	0.691
218	0.04655462184873949	0.06489498335165639	0.5331
219	0.04589382688684473	0.06379566778829421	0.2639
220	0.045600818452380946	0.06350115506128234	0.8255
221	0.04399788471708091	0.06091143322490576	0.4945
222	0.045483425414364634	0.06347993913225367	0.3527
223	0.04375976392987329	0.06241288729201979	0.8709
224	0.045679537336281675	0.06356549399573037	0.9104
225	0.04436943407066935	0.06295341586573173	0.5335
226	0.04559025551790456	0.06348569175765509	0.9014
227	0.04365927143248424	0.061017959130136676	0.6061
228	0.04569601137070267	0.06366377297230494	0.7094
229	0.04582311683868392	0.0637626140677346	0.7955
230	0.04395284751990203	0.062445411147304675	0.2036
231	0.04604715672676838	0.06565160765341496	0.4661
232	0.04357853848021365	0.061164263748060235	0.6482
233	0.04563457008244994	0.06365565748126163	0.902
234	0.043587662337662335	0.062032535734215216	0.3369
235	0.04578113607741764	0.06377212345016851	0.5495
236	0.044869661674986135	0.06204916955459195	0.4469
237	0.0456071964017991	0.06363623502668272	0.6568
238	0.04501787310098302	0.06300012148076245	0.1038
239	0.044934860736747524	0.06289696868158211	0.79
240	0.04567247820672478	0.06365269824402231	0.9459
241	0.04581271647699158	0.06377726492890626	0.1322
242	0.04581401339515714	0.06386747875078531	0.6109
243	0.045922061982203125	0.06390104026475499	0.7372
244	0.04638743455497382	0.06447873879676998	0.9533
245	0.044645195077245355	0.06302221124292982	0.8869
246	0.04450647043897488	0.06281557325876679	0.5095
247	0.04309993201903467	0.06017790728868612	0.4651
248	0.04572666099466317	0.0637023141967714	0.4403
249	0.04379652605459058	0.062450070108831364	0.2107
250	0.04370675453047776	0.06222797577492047	0.5232
251	0.045887472419710716	0.06386782612859664	0.4873
252	0.04593498104948487	0.06366425402623914	0.6299
253	0.0458570268074736	0.06380998739398802	0.7804
254	0.0445391061452514	0.06316252609963728	0.3095
255	0.0457131247460382	0.06355951453403756	0.4637
256	0.045688218264760064	0.06370973719467898	0.7907
257	0.04511378848728246	0.06314372275179561	0.5979
258	0.045547024952015354	0.06371740438548937	0.5545
259	0.04360577959887858	0.06161577915082768	0.5418
260	0.04564820450395618	0.06359179086220887	0.0001
261	0.044500251130085385	0.06272552339225985	0.8902
262	0.04586879740605639	0.06383744381395348	0.7267
263	0.04554563958039768	0.06347729150251676	0.539
264	0.044035785288270374	0.060863863971237046	0.5843
265	0.04351489617815227	0.06140359169677663	0.2949
266	0.043527995183624324	0.061422075619623345	0.3783
267	0.045688057198340536	0.06363767543305468	0.4493
268	0.04395221503235441	0.06087040809640841	0.3231
269	0.04581657508638758	0.06373860042870862	0.2421
270	0.04546537706756378	0.0634319785216265	0.7436
271	0.04570774513544449	0.06360958368612142	0.3659
272	0.0453133255838529	0.06338595822670418	0.4657
273	0.043623188405797104	0.06119680854104954	0.4791
274	0.04581551976573938	0.06373859474180468	0.5863
275	0.0458280389665396	0.06387616520614758	0.451
276	0.04591439688715953	0.06509380620441918	0.7134
277	0.04360622462787551	0.062145646272623235	0.5961
278	0.04360719494409334	0.06202144136219288	0.5287
279	0.043850350740452064	0.062370954071520025	0.9217
280	0.0448777189225741	0.06287481140205842	0.8295
281	0.04334532374100719	0.06037035986232292	0.5116
282	0.04455469506292352	0.06275241144689461	0.87
283	0.04607977991746905	0.0654199440360256	0.9254
284	0.04507660878447395	0.06307362872557633	0.5275
285	0.04352635003253091	0.06152653998241074	0.6925
286	0.04510902791929896	0.06306462789115806	0.3003
287	0.045536337006556	0.06351724009510021	0.9704
288	0.04546474921080322	0.06341967516987493	0.646
289	0.045642540620384045	0.06358095291147713	0.2712
290	0.04519008264462809	0.06331447274789792	0.4879
291	0.04586010207145001	0.06384107365166468	0.4216
292	0.045532920809288745	0.06353439484216611	0.844
293	0.04452154857560263	0.06270124298018244	0.9411
294	0.04566054243219597	0.06363485056003441	0.517
295	0.04566143802701967	0.06359083415410056	0.2569
296	0.04497991967871486	0.0619884087180439	0.4961
297	0.04548940172176807	0.06342350902828318	0.5187
298	0.045713020372010624	0.06363802645499153	0.6622
299	0.04365180467091295	0.061671214191856	0.657
300	0.04470022109507088	0.063073428816319	0.3616
301	0.045731093737905404	0.0637244662832977	0.3134
302	0.04341715976331361	0.060470235936092444	0.4676
303	0.04561355311355311	0.0635104030801437	0.7411
304	0.04549639299209893	0.06348786297121434	0.3892
305	0.03762376237623763	0.04996887293771394	0.5685
306	0.04370150239392439	0.062203758300731396	0.4659
307	0.04560155869459327	0.0637191598906391	0.5066
308	0.045804077010192526	0.06372142528374011	0.9006
309	0.04520661157024793	0.06323304075411468	0.7713
310	0.043569721115537856	0.061996095632610465	0.6091
311	0.045919159352797174	0.06387644580415243	0.3585
312	0.04590736792229329	0.06386265098836777	0.5637
313	0.04579033475962749	0.06376282526024137	0.9066
314	0.043108108108108105	0.060238062715146964	0.2457
315	0.043583535108958835	0.06121599255804044	0.8753
316	0.04554179863710529	0.06371285560856974	0.3663
317	0.04515910629654705	0.06205116554749253	0.9746
318	0.04447015834348355	0.0626298433011233	0.5354
319	0.04554497655250817	0.06350522507314575	0.4235
320	0.04566830576665176	0.06355152608454441	0.9732
321	0.04369622766379881	0.062247848445706466	0.3992
322	0.045818294959551954	0.06380617580633956	0.1222
323	0.04357462383082554	0.061740103519505846	0.7593
324	0.0456351449567956	0.0634761006887845	0.6801
325	0.043757858810849655	0.06238587718191716	0.2705
326	0.045745087544919336	0.06366236731731241	0.4524
327	0.04563536740974255	0.06366254786879438	0.6945
328	0.04551124002900652	0.06344826486195544	0.4582
329	0.045809444050763384	0.06385449827410042	0.7377
330	0.04507874015748032	0.06210057365836562	0.2173
331	0.04577935822538312	0.06363595445594278	0.3519
332	0.04587212528515938	0.06385326516666272	0.7894
333	0.045559120431958686	0.06350331963793325	0.9251
334	0.04451463977645486	0.06263924289816754	0.6178
335	0.042821158690176324	0.05939250851260655	0.6414
336	0.04564473788879166	0.06342902006844693	0.6578
337	0.04353985644125425	0.06215270278858416	0.6208
338	0.03333333333333333	0.042184493746993755	0.6547
339	0.04544860152560842	0.06340770998924238	0.3645
340	0.0436358961172538	0.06094131240853272	0.7171
341	0.04578130273371582	0.06363063591017862	0.5098
342	0.045685685685685685	0.06366008920518927	0.4769
343	0.04588491134158581	0.06382948607761721	0.6937
344	0.044104365278474666	0.0611155525992629	0.5594
345	0.04567553735926305	0.0635837925060207	0.4906
346	0.04472578630634722	0.06273971488082801	0.6754
347	0.04306269270298047	0.06017316168079217	0.6743
348	0.04360424028268551	0.06142549256333891	0.5047
349	0.044577168453916106	0.06305443634377851	0.4902
350	0.045648085458512	0.06365428466758657	0.3915
351	0.0445139911634757	0.06264532419309159	0.8551
352	0.0452493551160791	0.06339636709554503	0.5388
353	0.0458221652488055	0.06373731856390111	0.3616
354	0.04568614683379456	0.06353807394525493	0.9277
355	0.0459349593495935	0.06399471153781665	0.8714
356	0.04585385640609607	0.06380428317014437	0.7269
357	0.04447645290581163	0.06267706855646056	0.2457
358	0.043466172381835026	0.061289808300001525	0.6707
359	0.04568290190735695	0.06357865504652965	0.6656
360	0.04580267558528428	0.06367735670852129	0.4885
361	0.04577245984002115	0.06372728559795829	0.3896
362	0.04377682403433476	0.06245087785505217	0.674
363	0.04551435816599274	0.06349672689821288	0.3308
364	0.04579625448266702	0.06379014277225632	0.2611
365	0.04553636762768915	0.06351415924503757	0.4165
366	0.045312	0.06340671733346645	0.7856
367	0.04456643792888335	0.0627762303078667	0.8012
368	0.04519443216968625	0.06332317802418895	0.924
369	0.04549450549450549	0.06349353334794126	0.3183
370	0.04359594006766554	0.06121631722892181	0.7032
371	0.045553691275167785	0.06346166241342309	0.342
372	0.043857331571994715	0.06109458778376078	0.8822
373	0.04563688846125379	0.06369366132717613	0.9763
374	0.04448538442643085	0.06261898900577464	0.4974
375	0.04514388489208634	0.062177130065000745	0.5241
376	0.045850537947077635	0.06379141255173879	0.3961
377	0.0458115849777212	0.06381070117579814	0.9215
378	0.04453154162000746	0.06269200604506885	0.5279
379	0.045551737304314624	0.06363914096919684	0.9633
380	0.04565901934322986	0.06353727494779558	0.0001
381	0.04549848108257387	0.06348811565312631	0.6892
382	0.04312611012433393	0.060210723215428565	0.5603
383	0.04560423688011555	0.06377456039338038	0.3293
384	0.04418848167539267	0.06268025636231953	0.704
385	0.04456900847035376	0.0627415278920717	0.7105
386	0.045611447116093815	0.06367025682536871	0.7227
387	0.04492038573671226	0.06288108298157613	0.2994
388	0.04408829755065014	0.0626011318216247	0.5864
389	0.04579433459368995	0.06378873591479657	0.4649
390	0.045586958618693926	0.06370698609402628	0.106
391	0.04550515463917525	0.0634924979756718	0.4073
392	0.04531767218366257	0.06343174356176863	0.2748
393	0.045670033670033666	0.06363015887242494	0.3133
394	0.04375299186213499	0.06084381627161549	0.3771
395	0.04555217639232085	0.06365996331552708	0.5386
396	0.045638009049773755	0.06352497481160514	0.9398
397	0.04568511465845555	0.06351656171805783	0.8974
398	0.04548384836381472	0.06344323803088249	0.4505
399	0.04544106012658228	0.06351390966800811	0.7418
400	0.043593489148580966	0.06174291538437083	0.4304
401	0.04373346560846561	0.06225039455187704	0.8831
402	0.045810709213933674	0.06368444095264983	0.5625
403	0.04555895865237366	0.06289036952746845	0.4749
404	0.04354136429608128	0.06198091088075835	0.1882
405	0.04306671323786238	0.05998230331781372	0.9413
406	0.04444444444444445	0.0635147774036663	0.7068
407	0.045363908275174475	0.06324696435106747	0.2639
408	0.045807206755288016	0.0636790000474248	0.4867
409	0.045751800624641466	0.06376345089679815	0.589
410	0.045816210045662095	0.06373035488622811	0.6118
411	0.04583938074504112	0.06388848293363406	0.2457
412	0.04515098423168092	0.06319578394750976	0.4335
413	0.04593263000053553	0.06369962444594626	0.46
414	0.04338842975206612	0.06098253503703846	0.0001
415	0.04552822273073989	0.06358726626968378	0.4093
416	0.04580367178718621	0.06377949678838274	0.3677
417	0.04553977851756233	0.06353061896847607	0.6235
418	0.04566134377824646	0.06365293809025523	0.4344
419	0.04554181281151929	0.06341953409910117	0.3531
420	0.04551565377532228	0.06339785676732543	0.5377
421	0.04453172205438066	0.062731575267673	0.2457
422	0.04582885583394604	0.06370516345917916	0.4479
423	0.04464535697620158	0.06275312025289673	0.4146
424	0.04597523219814242	0.06649259583236956	0.3008
425	0.043995912110373014	0.06123699917505568	0.3864
426	0.04588169918498394	0.06386271402446611	0.7301
427	0.043225806451612905	0.06049028225891375	0.4343
428	0.0455921809122269	0.0637457599355305	0.7436
429	0.042970822281167116	0.05888229802312626	0.9508
430	0.04392895421834328	0.062450111710679546	0.2222
431	0.044933378121151044	0.06295564117825879	0.452
432	0.0437030680111564	0.06177175476226539	0.4787
433	0.04566473988439306	0.06366697464567944	0.2011
434	0.045837145471180236	0.06313654631311641	0.3876
435	0.04369682907965971	0.0610376513717632	0.7306
436	0.04638157894736841	0.06447986281387202	0.6878
437	0.045848440899202314	0.06389961806360277	0.3374
438	0.04403183023872679	0.06092342869254092	0.5806
439	0.04578303081468974	0.06362330424169868	0.6071
440	0.04581710257837136	0.06378502836919561	0.1252
441	0.044513023083569934	0.06265457063908034	0.5031
442	0.043492769744160185	0.06149033913648636	0.2072
443	0.045666324083590275	0.06357607205692496	0.8877
444	0.0451786083006401	0.06319387099936301	0.2639
445	0.04584931984652947	0.06378289378137127	0.2054
446	0.04555887439081906	0.06344028412741881	0.5905
447	0.04579036348267117	0.06363458895790951	0.7993
448	0.04451325241515977	0.06262454170956934	0.1618
449	0.04372595713500641	0.0623587025401782	0.3296
450	0.043585323811869	0.060914505255223725	0.0001
451	0.045726970033296344	0.06336006967689732	0.3034
452	0.045542000697107	0.06353852830139749	0.7076
453	0.04571285203537603	0.06363803957368135	0.6589
454	0.0436276969392875	0.06085572343071283	0.3543
455	0.044000000000000004	0.05813118356815771	0.2639
456	0.04613368283093054	0.06535035987366604	0.7022
457	0.04538767395626242	0.06354232210198844	0.8359
458	0.04476495726495727	0.06313492243576604	0.3835
459	0.0444234404536862	0.06293547454672119	0.3727
460	0.04416052908462347	0.0627130613226119	0.6458
461	0.0451894399646526	0.06331618330663409	0.6554
462	0.04550659870120802	0.0634957233085582	0.9263
463	0.045954692556634306	0.06407773478049822	0.4994
464	0.045528753554067686	0.06345539143086311	0.3481
465	0.0447510635851443	0.06275664177713103	0.1252
466	0.04332552693208431	0.06091830326217258	0.493
467	0.04578902173195059	0.06375996915581207	0.9575
468	0.04461738002594034	0.06296123449782108	0.5295
469	0.04565795113587655	0.06355846167440155	0.5897
470	0.04394261424017003	0.06132044066215267	0.7403
471	0.04355354790137399	0.06223733561421422	0.3981
472	0.04533027235729938	0.06356883195813705	0.6196
473	0.0458378037235721	0.0638221836765186	0.7929
474	0.04575309944605645	0.06368933703647116	0.3505
475	0.045515911282545805	0.06265435847693192	0.5512
476	0.04363262155904296	0.060963480748924485	0.6117
477	0.04377729257641922	0.06235958676993153	0.535
478	0.04591928251121077	0.06357376336810128	0.5431
479	0.043679775280898885	0.061438708246477264	0.0001
480	0.045446463848281306	0.06350487214130471	0.5754
481	0.045840947945528496	0.0637716631708895	0.3437
482	0.045806709265175716	0.06372979333675927	0.8594
483	0.044411764705882345	0.05977770589856544	0.35
484	0.04585697432728498	0.06375874483141308	0.3555
485	0.04357665475582781	0.0621552367102052	0.6023
486	0.04585340374905693	0.06381645422482674	0.6887
487	0.045477719033232625	0.06350905370574383	0.3318
488	0.045504921618665685	0.06345502126650499	0.2515
489	0.04561373242473906	0.0635744743990539	0.3266
490	0.04370019384018954	0.06178458563985595	0.9529
491	0.043519596429957313	0.061890028657799884	0.3165
492	0.04583138992537313	0.06375185558568311	0.6758
493	0.04563567362428843	0.06309452691198128	0.5904
494	0.04357579877634262	0.062149468995778945	0.4194
495	0.04579329158658318	0.06379657892880233	0.5746
496	0.0435680433310765	0.06213298037666483	0.1865
497	0.04382765001321702	0.061112598653841	0.4026
498	0.043780204045104715	0.06241727384382526	0.4675
499	0.04622641509433962	0.0645263605155846	0.2588
500	0.04366691285081241	0.062288771661252455	0.4126
501	0.044378055404671365	0.06137881650226928	0.4729
502	0.045807531380753136	0.06370691115902233	0.3443
503	0.04472983763641203	0.06307177697179253	0.4213
504	0.04300518134715026	0.059359875826436044	0.355
505	0.045799519945136584	0.06374208403685146	0.236
506	0.04476002782286111	0.06288295208572091	0.3686
507	0.043461082576056895	0.061817889869882924	0.1926
508	0.043596415148886965	0.06096633349747039	0.3926
509	0.04375291375291376	0.061543994728794106	0.0001
510	0.04558030020602374	0.06366473592328846	0.4559
511	0.04552770914225203	0.06350834336604297	0.3133
512	0.043515037593984965	0.06043097797734667	0.4848
513	0.04586234911792014	0.06381739338138286	0.4897
514	0.04558892538714218	0.06353974488216843	0.2935
515	0.04550450023685457	0.06355064378994667	0.4929
516	0.043043087971274686	0.05998689025361413	0.3736
517	0.04588808686532173	0.06386798122882982	0.2969
518	0.046551724137931044	0.06606429237566426	0.1662
519	0.045654030054644815	0.06352896076975681	0.6595
520	0.0458314707197139	0.06372392109467159	0.2568
521	0.0444011544011544	0.06296340910886987	0.5368
522	0.04554850833920602	0.0634810167183691	0.2211
523	0.0453294786162895	0.06354532606534498	0.1709
524	0.045938855276543344	0.06370115225210086	0.3326
525	0.045501658374792704	0.06350121051928088	0.2457
526	0.04267489711934156	0.05935552636636239	0.3509
527	0.04530870712401055	0.06336602823969356	0.0001
528	0.04467117537313432	0.06279520190878446	0.7529
529	0.0427022841656988	0.05933547492396948	0.5973
530	0.04566671621822506	0.06372716049588494	0.4429
531	0.045865992414664984	0.06385734442226512	0.4978
532	0.04456393287638856	0.06277212761747748	0.8123
533	0.043410852713178294	0.06040015428984642	0.7259
534	0.04485285827037997	0.06289189328790894	0.3133
535	0.044833969686451466	0.06292610845254465	0.2985
536	0.04581283672991333	0.06373486209980762	0.8209
537	0.04477526152431314	0.06277056905418729	0.1461
538	0.04310177705977383	0.06037965548717006	0.2723
539	0.04565217391304348	0.0627321259069385	0.3248
540	0.04592484926787252	0.06367453333804014	0.5327
541	0.043672985781990525	0.061532239596258004	0.3822
542	0.04594434257361665	0.06371536897332317	0.3133
543	0.0436104513064133	0.061433703649893145	0.2904
544	0.045487942727957795	0.06347657050793602	0.6121
545	0.04372254758418741	0.062393147358497957	0.7766
546	0.04586239607164778	0.06380437280836164	0.2848
547	0.04528141291626769	0.06333949069174745	0.6185
548	0.04588335669449692	0.06391620761566781	0.7332
549	0.04547681869581605	0.06349833883800321	0.5973
550	0.043792486583184256	0.062473221639615696	0.0001
551	0.04545454545454546	0.06241613010134226	0.3601
552	0.04518151815181518	0.06329904994463119	0.4943
553	0.04566655359565807	0.06353979132758979	0.5942
554	0.04562888605888082	0.06365468745786165	0.2859
555	0.04386239249413604	0.061202320468940176	0.7753
556	0.04492656127368539	0.06290206279063751	0.0001
557	0.04389223123201674	0.06114109195616384	0.5217
558	0.04567965496728138	0.0637512190498382	0.2316
559	0.04555152698368428	0.06355181902688237	0.5113
560	0.043673851921274605	0.062320063925285295	0.2054
