user_id	prec@10	prec@50	prec@100	rec@10	user_predictability
0	0.047003994673768305	0.0281491344873502	0.02085219707057257	0.06059457062412774	0.7444
1	0.045795433450900314	0.02651382958975311	0.01979580471505476	0.0641249104697536	0.5724
2	0.046031746031746035	0.0267008547008547	0.019998778998779002	0.06439700764996042	0.8947
3	0.04645142524723676	0.026893542757417104	0.020034904013961605	0.06446828334642069	0.5962
4	0.04631077216396568	0.026867492850333654	0.020028598665395615	0.06430313270696215	0.7702
5	0.045894224077940145	0.02676757132915797	0.019973903966597078	0.0643372240446719	0.4007
6	0.04548969072164949	0.026585051546391757	0.019742268041237115	0.062197461041742605	0.4648
7	0.04630416312659303	0.02688190314358539	0.019953271028037383	0.0643644737427854	0.4552
8	0.04594039054470709	0.02638118076966998	0.019752198241406876	0.06368814655529141	0.4653
9	0.046044540468672096	0.026524846268904775	0.019776466677746386	0.06452052717563254	0.3629
10	0.04600592648635017	0.026447260576256227	0.019779332955046972	0.06365343456197825	0.3396
11	0.045942755975213925	0.02637474181174388	0.019728533490705222	0.06370106834314751	0.3782
12	0.04610309739461031	0.026610757016661078	0.019904953594990494	0.06438775064289248	0.2457
13	0.04598930481283423	0.02644304002592773	0.019785015934748552	0.06371163710731027	0.3769
14	0.046382252559726965	0.026839590443686008	0.019999999999999997	0.06336849268615088	0.5356
15	0.046888185654008444	0.02678270042194093	0.01980485232067511	0.06393751752855008	0.2748
16	0.04825986078886311	0.028584686774941998	0.021345707656612527	0.06060350239294242	0.9471
17	0.046213441797404615	0.02676350958744916	0.019959325973271352	0.06421884293852352	0.3314
18	0.04607017311136167	0.02646813026464151	0.019784439875306755	0.06392258537424544	0.2611
19	0.04616942288221397	0.0266374170322871	0.019925750928113398	0.06445059574360475	0.905
20	0.04598304154212164	0.02641127310437382	0.019742573049472335	0.06372996580641727	0.6247
21	0.045950824774354186	0.026422657952069717	0.01975972611266729	0.06358754127640452	0.3659
22	0.045948406676783	0.02647243297926151	0.019796661608497725	0.06455451879029744	0.8275
23	0.04601753287413901	0.026449592986850345	0.019770194113963684	0.0636888301481546	0.3083
24	0.0462631396557699	0.0266581956797967	0.019944553540487468	0.06460739786835736	0.406
25	0.04610983981693364	0.026736270022883295	0.020028604118993137	0.0643374552137947	0.3011
26	0.04602080384070906	0.026435649658398473	0.01976857265956792	0.06372550836554752	0.196
27	0.04636714636714637	0.026795366795366798	0.019971919971919973	0.06346601307636544	0.3639
28	0.046040382850399894	0.02644552248590534	0.019769240854857744	0.06388896446102392	0.6598
29	0.04588942168813912	0.02637818475937374	0.019733086833439252	0.06354195135593294	0.5927
30	0.046077100583684	0.02644767205103842	0.019777385638658884	0.06395982983061192	0.6072
31	0.04600965815224297	0.02646333714576185	0.01979730588384801	0.06367377373366037	0.4056
32	0.04657377798081316	0.026729100045682963	0.019931475559616264	0.06475753144119326	0.325
33	0.04616371933827724	0.02674557900741586	0.0200342270393611	0.064383425714648	0.3609
34	0.04605897363198185	0.026708250637935922	0.020028352707683588	0.064311258972732	0.7377
35	0.04396551724137931	0.025172413793103452	0.018534482758620685	0.064585137965432	0.3964
36	0.04662088904951211	0.02695337911095049	0.020046982291290205	0.06354757103436458	0.8841
37	0.046142759614655235	0.02653568990366381	0.019792156565273455	0.06437925217245118	0.1221
38	0.04595036409570515	0.026717194233912913	0.019982166740971908	0.06408554082366691	0.4569
39	0.046113074204946994	0.026734393404004714	0.019992638398115433	0.0643127522583154	0.2489
40	0.04605689593086064	0.026468851278357942	0.019773856679870364	0.06418405507361033	0.2796
41	0.046199524940617576	0.026607284243863813	0.01990102929532858	0.06437047933552467	0.376
42	0.0460265646105358	0.026420531292210718	0.019775438991445297	0.06374750918380137	0.4268
43	0.046092296241161144	0.026780796427242282	0.019983252698176406	0.06424340969347923	0.7026
44	0.04880952380952381	0.029087301587301592	0.021349206349206354	0.059983553691947036	0.7892
