uid, UserKNN-Amplified, UserKNN-BM25, UserKNN-Cosine, UserKNN-IDF, ItemKNN-AdjustedCosine, BPR, MF, SVD, PMF, NMF
3309, 0.53740, 0.56183, 0.51810, 0.63670, 0.39925, 2.34078, 0.44909, 0.44909, 0.41884, 0.37936
3310, 0.24045, 0.20846, 0.20291, 0.20357, 0.19838, 8.41973, 0.21021, 0.21021, 0.26152, 0.27078
3311, 1.04093, 1.03319, 1.06862, 1.05156, 0.96726, 9.67324, 0.77135, 0.77135, 1.06871, 1.16207
3312, 0.87174, 0.82210, 0.82236, 0.82210, 0.78801, 4.99887, 0.69602, 0.69602, 0.67476, 0.95763
3313, 1.96406, 1.36902, 1.59835, 1.44847, 1.29358, 4.62309, 0.99736, 0.99736, 0.96960, 0.79218
3314, 0.87835, 0.79059, 0.80188, 0.79059, 0.73134, 5.87042, 0.60430, 0.60430, 0.60612, 0.76644
3315, 1.11865, 1.11789, 1.10890, 1.13737, 0.77824, 3.59294, 0.89327, 0.89327, 0.77460, 0.97309
3316, 0.61482, 0.48147, 0.52058, 0.49258, 0.56741, 3.09034, 0.46126, 0.46126, 0.49327, 0.49083
3317, 0.51304, 0.47417, 0.50451, 0.47444, 0.32763, 4.23003, 0.40936, 0.40936, 0.36096, 0.44546
3318, 0.87838, 0.83827, 0.83146, 0.83490, 0.78497, 6.16621, 0.72358, 0.72358, 0.72900, 0.77367
3319, 1.25679, 0.96512, 0.97496, 0.94867, 0.96913, 5.62568, 0.92839, 0.92839, 0.99398, 1.04875
3320, 0.55183, 0.34863, 0.44881, 0.39520, 0.43129, 2.40314, 0.51178, 0.51178, 0.52286, 0.53561
3321, 0.95762, 0.93336, 0.94826, 0.94837, 0.93302, 5.46534, 0.96174, 0.96174, 0.88762, 1.01942
3322, 0.41842, 0.39612, 0.40717, 0.39628, 0.41483, 5.67205, 0.41937, 0.41937, 0.35590, 0.35819
3323, 0.46344, 0.45701, 0.49421, 0.48997, 0.62801, 6.48222, 0.64860, 0.64860, 0.50252, 0.69445
3324, 0.63728, 0.51328, 0.57267, 0.50023, 0.42421, 6.52428, 0.40928, 0.40928, 0.44883, 0.36047
3325, 0.76088, 0.76683, 0.69594, 0.71341, 0.95500, 3.00914, 0.66237, 0.66237, 0.64053, 0.71955
3326, 0.36754, 0.34136, 0.33529, 0.34136, 0.30390, 5.63001, 0.27848, 0.27848, 0.29936, 0.44725
3327, 1.26059, 1.20594, 1.20871, 1.20594, 1.04580, 3.29862, 1.04078, 1.04078, 1.06106, 1.34337
3328, 0.84107, 0.82470, 0.81192, 0.82470, 0.71669, 5.34818, 0.72208, 0.72208, 0.65647, 0.98773
3329, 1.00538, 1.01756, 1.00921, 1.01756, 1.07915, 3.67742, 0.92175, 0.92175, 1.00515, 1.22149
3330, 0.65334, 0.56771, 0.57521, 0.57551, 0.45033, 5.91067, 0.40398, 0.40398, 0.41265, 0.65947
3331, 1.55684, 1.49969, 1.50547, 1.49969, 1.32831, 6.36833, 1.30853, 1.30853, 1.32146, 1.49495
3332, 1.94130, 1.82392, 1.80024, 1.82392, 1.47369, 4.23096, 1.46506, 1.46506, 1.64579, 1.64487
3333, 1.25876, 1.19530, 1.17062, 1.19530, 1.11504, 4.43715, 0.76657, 0.76657, 0.80876, 0.95716
3334, 1.41097, 1.84286, 1.19413, 1.32571, 1.30417, 4.42277, 1.28087, 1.28087, 1.30377, 1.69484
3335, 0.96060, 1.03361, 1.02505, 1.05169, 0.93542, 4.25060, 0.93264, 0.93264, 0.87693, 0.77240
