uid, UserKNN-Amplified, UserKNN-BM25, UserKNN-Cosine, UserKNN-IDF, ItemKNN-AdjustedCosine, BPR, MF, SVD, PMF, NMF
823, 0.86361, 0.86934, 0.88002, 0.86934, 0.67405, 2.95820, 0.92892, 0.92892, 1.11478, 0.98441
824, 1.43613, 1.38082, 1.37581, 1.38082, 1.26220, 2.33731, 1.45245, 1.45245, 0.96497, 1.15804
825, 1.13400, 1.02100, 0.99278, 1.02100, 0.91309, 1.89199, 1.04382, 1.04382, 1.16028, 0.98180
826, 1.20340, 1.17796, 1.16440, 1.17796, 1.26410, 1.59259, 1.29793, 1.29793, 1.37671, 1.09470
827, 1.31231, 1.38426, 1.41236, 1.38426, 1.29563, 3.26710, 1.30072, 1.30072, 1.23315, 1.50263
828, 0.84977, 0.90553, 0.89227, 0.90553, 1.35062, 1.98410, 0.98572, 0.98572, 0.97012, 0.72313
829, 0.75478, 0.78232, 0.82334, 0.80002, 0.72944, 2.52428, 0.73842, 0.73842, 0.70555, 1.20786
830, 0.30927, 0.33860, 0.33193, 0.33860, 0.45900, 2.49717, 0.31060, 0.31060, 0.42814, 0.46880
831, 0.66916, 0.67921, 0.68182, 0.67921, 0.71749, 2.13809, 0.54666, 0.54666, 0.60947, 0.64652
832, 0.97151, 0.92071, 0.95586, 0.92071, 0.90179, 2.01838, 0.74393, 0.74393, 0.81357, 0.93743
833, 0.15152, 0.32073, 0.28084, 0.32073, 0.13441, 2.54951, 0.39121, 0.39121, 0.59760, 0.71913
834, 0.84612, 0.78694, 0.78815, 0.78694, 0.66059, 2.56756, 0.72376, 0.72376, 0.68295, 0.75530
835, 1.08434, 0.98634, 0.94104, 0.98634, 0.85274, 2.32462, 0.87668, 0.87668, 0.83149, 1.07860
836, 0.25008, 0.26152, 0.25726, 0.26152, 0.40617, 3.60408, 0.47440, 0.47440, 0.93214, 0.62123
837, 1.04651, 1.10912, 1.08529, 1.10912, 1.24719, 2.91072, 1.06888, 1.06888, 1.17098, 1.12362
838, 1.49276, 1.47329, 1.49819, 1.47329, 1.63758, 2.93896, 1.40781, 1.40781, 1.32901, 1.02085
839, 1.63946, 1.58289, 1.59707, 1.51645, 1.95449, 3.26987, 1.43430, 1.43430, 1.35081, 1.72746
840, 0.48705, 0.52438, 0.52041, 0.52438, 0.57754, 3.07645, 0.46798, 0.46798, 0.48572, 0.49313
841, 0.99379, 0.99216, 0.99219, 0.99216, 0.88052, 2.51221, 0.68074, 0.68074, 0.47460, 0.59443
842, 2.16144, 2.11605, 2.09352, 2.11605, 1.68876, 2.41763, 1.54031, 1.54031, 1.58667, 1.67670
843, 0.34179, 0.38958, 0.34646, 0.38958, 0.42583, 3.19794, 0.53306, 0.53306, 0.45225, 0.31582
844, 0.80765, 0.89941, 0.90932, 0.89941, 1.06831, 1.91016, 1.06805, 1.06805, 1.07089, 1.27540
845, 0.47995, 0.46742, 0.43669, 0.46652, 0.34424, 1.69983, 0.38020, 0.38020, 0.36045, 0.42757
846, 0.86407, 0.86518, 0.87070, 0.86081, 0.82099, 2.22801, 0.86187, 0.86187, 0.85978, 0.87260
847, 0.85941, 0.89360, 0.89532, 0.89360, 0.91009, 2.54481, 0.98140, 0.98140, 0.93998, 1.00424
848, 0.51880, 0.50729, 0.51105, 0.50729, 0.47345, 3.27557, 0.56339, 0.56339, 0.60475, 0.47119
849, 1.13765, 1.12566, 1.11788, 1.12566, 1.15323, 1.82593, 1.10606, 1.10606, 1.11908, 1.12532
850, 1.30869, 1.29296, 1.29361, 1.29462, 1.27777, 1.53829, 1.29465, 1.29465, 1.31548, 1.69831
851, 0.72907, 0.72271, 0.74078, 0.72271, 0.69822, 2.88651, 0.65505, 0.65505, 0.58684, 0.88741
852, 1.03728, 0.89803, 0.89051, 0.88381, 0.92958, 2.66841, 0.94538, 0.94538, 0.93282, 0.96115
853, 0.40819, 0.58845, 0.58752, 0.58845, 0.20578, 2.66413, 0.32273, 0.32273, 0.33093, 0.28495
854, 0.85855, 0.78575, 0.75767, 0.75664, 0.74374, 1.64267, 0.44118, 0.44118, 0.53437, 0.48310
855, 0.73502, 0.83504, 0.80808, 0.83504, 0.70510, 2.50638, 0.58152, 0.58152, 0.59098, 0.59239
856, 0.59241, 0.61449, 0.60859, 0.61449, 0.47745, 3.33528, 0.53199, 0.53199, 0.54783, 0.60360
857, 0.40220, 0.35360, 0.35545, 0.35360, 0.32148, 1.35806, 0.37521, 0.37521, 0.40885, 0.37360
858, 2.07701, 1.97143, 1.98312, 1.97143, 1.70947, 3.03540, 2.06627, 2.06627, 1.76161, 1.35520
859, 0.85865, 0.84866, 0.85751, 0.84866, 1.22962, 2.96272, 0.86630, 0.86630, 0.90360, 1.23147
860, 0.98130, 0.94729, 0.96091, 0.95069, 1.04950, 1.86509, 0.76454, 0.76454, 1.04174, 0.89268
861, 0.96647, 0.89262, 0.89787, 0.89262, 0.38283, 3.10000, 0.98470, 0.98470, 0.80961, 1.68868
862, 1.11209, 1.11809, 1.11803, 1.11809, 0.88749, 1.56639, 1.05888, 1.05888, 0.90748, 0.83319
863, 0.93510, 0.92447, 0.95943, 0.92447, 0.86952, 2.63298, 0.91589, 0.91589, 1.01238, 0.93782
864, 1.24343, 1.16853, 1.17518, 1.16853, 1.31854, 1.58114, 1.13375, 1.13375, 1.10857, 1.21829
865, 1.12042, 1.13443, 1.13974, 1.13443, 0.88161, 2.33456, 0.96072, 0.96072, 0.97158, 0.96445
866, 1.36744, 1.22971, 1.19034, 1.22971, 0.90454, 1.69273, 0.87081, 0.87081, 0.98550, 0.87128
867, 0.80722, 0.85625, 0.86778, 0.85625, 0.79253, 2.89398, 0.82155, 0.82155, 0.89739, 0.86043
868, 1.80226, 1.90199, 1.82880, 1.82751, 1.46601, 1.47866, 1.61368, 1.61368, 1.54331, 1.77682
