uid, UserKNN-Amplified, UserKNN-BM25, UserKNN-Cosine, UserKNN-IDF, ItemKNN-AdjustedCosine, BPR, MF, SVD, PMF, NMF
854, 0.01335, 0.01257, 0.01139, 0.01150, 0.00490, 0.13701, 0.01006, 0.01006, 0.01322, 0.00892
855, 0.01023, 0.01348, 0.01213, 0.01348, 0.01099, 0.03180, 0.02240, 0.02240, 0.02848, 0.01399
856, 0.02881, 0.02921, 0.02913, 0.02951, 0.02570, 0.02611, 0.08964, 0.08964, 0.10077, 0.03698
857, 0.00330, 0.00305, 0.00303, 0.00305, 0.00260, 0.02955, 0.00275, 0.00275, 0.00248, 0.00331
858, 0.00562, 0.00342, 0.00368, 0.00342, 0.01338, 0.00942, 0.00287, 0.00287, 0.00752, 0.00394
859, 0.00812, 0.00741, 0.00732, 0.00745, 0.00362, 0.01117, 0.01147, 0.01147, 0.01645, 0.00671
860, 0.01255, 0.01247, 0.01228, 0.01235, 0.00944, 0.14656, 0.01661, 0.01661, 0.01273, 0.01230
861, 0.00170, 0.00187, 0.00186, 0.00187, 0.00324, 0.01275, 0.00154, 0.00154, 0.01311, 0.00233
862, 0.00952, 0.01212, 0.01258, 0.01211, 0.00441, 0.08834, 0.01812, 0.01812, 0.01328, 0.00478
863, 0.00257, 0.00227, 0.00218, 0.00227, 0.00188, 0.03963, 0.00223, 0.00223, 0.00268, 0.00258
864, 0.00224, 0.00191, 0.00194, 0.00191, 0.00188, 0.00258, 0.00168, 0.00168, 0.00198, 0.00187
865, 0.02683, 0.03175, 0.03255, 0.03183, 0.00658, 0.10621, 0.04962, 0.04962, 0.06152, 0.02890
866, 0.00214, 0.00235, 0.00241, 0.00235, 0.00414, 0.01358, 0.00228, 0.00228, 0.00154, 0.00294
867, 0.00704, 0.00690, 0.00671, 0.00690, 0.00633, 0.04753, 0.00644, 0.00644, 0.01030, 0.00561
868, 0.00809, 0.01358, 0.01028, 0.01137, 0.00216, 0.12435, 0.02983, 0.02983, 0.00191, 0.01085
869, 0.00889, 0.00804, 0.00800, 0.00805, 0.00511, 0.09233, 0.00869, 0.00869, 0.01527, 0.00896
870, 0.00575, 0.00454, 0.00496, 0.00452, 0.01512, 0.51190, 0.02163, 0.02163, 0.02935, 0.00578
871, 0.00879, 0.00876, 0.00851, 0.00908, 0.01450, 0.07659, 0.00956, 0.00956, 0.01310, 0.01087
872, 0.01391, 0.01468, 0.01515, 0.01468, 0.01361, 0.10745, 0.02094, 0.02094, 0.02683, 0.01321
873, 0.00912, 0.00672, 0.00638, 0.00717, 0.01536, 0.18095, 0.01141, 0.01141, 0.01703, 0.01048
874, 0.02518, 0.02399, 0.02452, 0.02402, 0.02280, 0.04350, 0.07534, 0.07534, 0.07084, 0.03406
875, 0.00309, 0.00313, 0.00304, 0.00315, 0.00220, 0.03516, 0.00297, 0.00297, 0.00273, 0.00490
876, 0.02070, 0.02281, 0.02145, 0.02281, 0.02010, 0.01897, 0.04159, 0.04159, 0.03614, 0.02397
877, 0.00275, 0.00365, 0.00358, 0.00366, 0.01321, 0.02607, 0.00648, 0.00648, 0.00956, 0.00379
878, 0.01672, 0.01369, 0.01292, 0.01359, 0.01868, 0.10386, 0.01662, 0.01662, 0.02403, 0.01091
879, 0.01635, 0.01503, 0.01461, 0.01503, 0.00991, 0.02461, 0.03902, 0.03902, 0.04439, 0.01089
880, 0.00812, 0.00637, 0.00718, 0.00644, 0.00356, 0.01457, 0.00596, 0.00596, 0.00781, 0.00338
881, 0.01698, 0.02303, 0.01924, 0.02065, 0.01616, 0.41438, 0.07577, 0.07577, 0.17457, 0.01305
882, 0.00523, 0.00615, 0.00683, 0.00615, 0.00424, 0.04711, 0.00672, 0.00672, 0.00942, 0.00706
883, 0.00342, 0.00671, 0.00678, 0.00671, 0.00293, 0.03757, 0.00677, 0.00677, 0.00236, 0.01284
884, 0.00729, 0.01027, 0.01029, 0.01023, 0.00441, 0.00692, 0.01907, 0.01907, 0.02151, 0.01402
885, 0.00381, 0.00547, 0.00518, 0.00548, 0.00475, 0.01755, 0.00857, 0.00857, 0.01084, 0.00590
886, 0.01195, 0.01089, 0.01069, 0.01086, 0.00645, 0.04474, 0.01056, 0.01056, 0.01422, 0.01271
887, 0.04039, 0.04431, 0.04318, 0.04431, 0.05312, 0.07843, 0.06140, 0.06140, 0.07215, 0.03905
888, 0.00850, 0.00776, 0.00827, 0.00776, 0.01965, 0.11358, 0.00714, 0.00714, 0.01248, 0.00583
889, 0.00097, 0.00092, 0.00095, 0.00092, 0.00097, 0.00311, 0.00073, 0.00073, 0.00093, 0.00093
890, 0.01177, 0.01206, 0.01277, 0.01206, 0.02255, 0.33310, 0.03446, 0.03446, 0.06483, 0.02770
891, 0.00683, 0.00830, 0.00806, 0.00833, 0.01114, 0.00525, 0.01452, 0.01452, 0.01816, 0.00440
892, 0.00222, 0.00362, 0.00306, 0.00330, 0.00238, 0.07379, 0.00501, 0.00501, 0.00294, 0.00773
893, 0.00477, 0.00561, 0.00552, 0.00561, 0.00393, 0.03863, 0.00933, 0.00933, 0.12240, 0.00758
894, 0.01233, 0.01551, 0.01541, 0.01551, 0.02179, 0.10878, 0.03847, 0.03847, 0.09780, 0.02055
895, 0.00916, 0.00603, 0.00656, 0.00684, 0.01416, 0.07685, 0.00542, 0.00542, 0.00627, 0.00783
896, 0.00560, 0.00607, 0.00632, 0.00607, 0.01242, 0.11587, 0.01003, 0.01003, 0.01883, 0.00756
897, 0.00816, 0.01169, 0.01134, 0.01182, 0.01596, 0.05462, 0.01616, 0.01616, 0.01778, 0.01264
898, 0.00176, 0.00176, 0.00186, 0.00176, 0.00172, 0.00519, 0.00196, 0.00196, 0.00225, 0.00187
899, 0.01402, 0.01454, 0.01415, 0.01454, 0.00310, 0.00420, 0.00400, 0.00400, 0.00314, 0.00583
900, 0.00493, 0.00642, 0.00613, 0.00621, 0.00552, 0.07091, 0.01572, 0.01572, 0.03898, 0.01617
901, 0.00924, 0.00799, 0.00728, 0.00761, 0.00865, 0.12396, 0.00672, 0.00672, 0.00811, 0.00661
902, 0.02926, 0.03940, 0.04013, 0.03957, 0.03049, 0.05203, 0.08824, 0.08824, 0.09369, 0.04961
903, 0.01093, 0.01410, 0.01300, 0.01415, 0.00398, 0.02539, 0.03393, 0.03393, 0.02821, 0.02961
904, 0.00282, 0.00301, 0.00306, 0.00301, 0.00286, 0.02525, 0.00267, 0.00267, 0.00299, 0.00287
905, 0.00510, 0.00486, 0.00448, 0.00414, 0.01708, 0.04105, 0.01022, 0.01022, 0.01375, 0.00532
906, 0.00729, 0.00617, 0.00718, 0.00620, 0.00924, 0.01545, 0.00914, 0.00914, 0.00933, 0.01263
907, 0.01256, 0.01273, 0.01418, 0.01280, 0.00513, 0.02271, 0.02781, 0.02781, 0.02550, 0.01162
908, 0.00602, 0.00604, 0.00618, 0.00604, 0.01132, 0.21559, 0.02234, 0.02234, 0.02298, 0.00769
909, 0.00838, 0.00924, 0.00937, 0.00934, 0.00965, 0.08310, 0.01048, 0.01048, 0.01378, 0.01928
910, 0.01090, 0.01118, 0.01096, 0.01118, 0.00812, 0.14085, 0.01224, 0.01224, 0.03614, 0.00822
911, 0.00256, 0.00349, 0.00354, 0.00349, 0.00256, 0.00760, 0.00447, 0.00447, 0.00591, 0.00245
912, 0.00293, 0.00220, 0.00226, 0.00220, 0.00116, 0.03657, 0.00244, 0.00244, 0.00309, 0.00373
913, 0.00734, 0.00688, 0.00706, 0.00688, 0.00482, 0.10570, 0.00711, 0.00711, 0.00916, 0.00883
914, 0.00550, 0.00608, 0.00543, 0.00615, 0.00636, 0.09508, 0.00618, 0.00618, 0.03150, 0.00645
915, 0.00308, 0.00333, 0.00342, 0.00341, 0.00506, 0.12652, 0.00331, 0.00331, 0.00307, 0.00694
916, 0.00452, 0.00695, 0.00699, 0.00695, 0.00785, 0.01856, 0.01021, 0.01021, 0.02158, 0.00488
917, 0.00696, 0.00864, 0.00907, 0.00890, 0.00542, 0.02373, 0.01665, 0.01665, 0.01749, 0.00933
918, 0.00943, 0.01411, 0.01322, 0.01297, 0.00576, 0.03808, 0.01331, 0.01331, 0.00676, 0.00755
919, 0.00458, 0.00463, 0.00464, 0.00463, 0.00810, 0.05915, 0.00498, 0.00498, 0.01035, 0.00457
920, 0.00277, 0.00303, 0.00355, 0.00303, 0.00143, 0.04694, 0.01864, 0.01864, 0.00365, 0.01007
921, 0.00470, 0.00632, 0.00596, 0.00633, 0.00745, 0.02407, 0.01009, 0.01009, 0.00594, 0.00602
922, 0.00497, 0.00516, 0.00502, 0.00515, 0.00550, 0.02984, 0.01343, 0.01343, 0.03331, 0.00666
923, 0.00850, 0.00885, 0.00897, 0.00885, 0.00571, 0.27928, 0.03479, 0.03479, 0.03246, 0.00695
924, 0.00961, 0.00875, 0.00872, 0.00875, 0.00515, 0.03138, 0.01085, 0.01085, 0.01967, 0.00836
925, 0.01147, 0.00968, 0.00920, 0.00968, 0.00942, 0.02290, 0.01068, 0.01068, 0.01036, 0.00957
926, 0.00319, 0.00265, 0.00266, 0.00265, 0.00392, 0.09232, 0.00227, 0.00227, 0.00401, 0.00209
927, 0.01124, 0.01013, 0.01047, 0.01078, 0.01300, 0.03439, 0.01610, 0.01610, 0.01388, 0.00881
928, 0.00325, 0.00344, 0.00352, 0.00345, 0.00318, 0.03108, 0.00333, 0.00333, 0.00809, 0.00297
929, 0.00635, 0.00747, 0.00739, 0.00734, 0.01063, 0.07630, 0.01182, 0.01182, 0.01427, 0.01257
930, 0.00232, 0.00292, 0.00277, 0.00284, 0.00393, 0.08902, 0.00265, 0.00265, 0.00581, 0.00358
931, 0.01372, 0.01427, 0.01531, 0.01428, 0.01003, 0.01918, 0.05142, 0.05142, 0.17809, 0.01412
932, 0.00588, 0.00588, 0.00593, 0.00585, 0.00881, 0.04763, 0.00505, 0.00505, 0.00730, 0.00597
933, 0.00393, 0.00491, 0.00409, 0.00494, 0.00177, 0.00709, 0.00319, 0.00319, 0.01248, 0.00668
934, 0.00823, 0.00857, 0.00910, 0.00859, 0.00966, 0.01391, 0.00876, 0.00876, 0.01006, 0.00682
935, 0.00390, 0.00584, 0.00533, 0.00583, 0.00780, 0.00917, 0.00547, 0.00547, 0.00582, 0.00405
936, 0.00206, 0.00265, 0.00251, 0.00265, 0.00164, 0.00443, 0.00233, 0.00233, 0.00360, 0.00147
937, 0.01332, 0.01400, 0.01361, 0.01344, 0.00492, 0.09529, 0.01814, 0.01814, 0.03479, 0.00892
938, 0.00591, 0.00744, 0.00750, 0.00750, 0.02418, 0.05380, 0.01067, 0.01067, 0.01608, 0.00971
939, 0.00483, 0.00447, 0.00440, 0.00447, 0.00661, 0.01676, 0.00578, 0.00578, 0.00571, 0.00397
940, 0.00542, 0.00616, 0.00582, 0.00591, 0.00939, 0.10018, 0.01138, 0.01138, 0.04115, 0.00820
941, 0.00694, 0.00691, 0.00714, 0.00660, 0.00546, 0.18384, 0.00741, 0.00741, 0.00996, 0.00769
942, 0.00752, 0.00780, 0.00716, 0.00805, 0.01031, 0.01524, 0.00784, 0.00784, 0.06715, 0.00777
943, 0.00351, 0.00341, 0.00335, 0.00341, 0.00638, 0.02940, 0.00354, 0.00354, 0.00501, 0.00430
