uid, UserKNN-Amplified, UserKNN-BM25, UserKNN-Cosine, UserKNN-IDF, ItemKNN-AdjustedCosine, BPR, MF, SVD, PMF, NMF
378, 0.52593, 0.51341, 0.50745, 0.51341, 0.56359, 7.86897, 0.60043, 0.60043, 0.71423, 0.63024
379, 0.78460, 0.73613, 0.74535, 0.73613, 0.69617, 5.36770, 0.70654, 0.70654, 0.72653, 0.73520
380, 1.77480, 1.71160, 1.73208, 1.71160, 2.52044, 8.65964, 1.65555, 1.65555, 1.38398, 2.28934
381, 0.84022, 0.98118, 0.87958, 0.91009, 0.75159, 3.11035, 1.01408, 1.01408, 0.94003, 0.95156
382, 0.39965, 0.42572, 0.42217, 0.42572, 0.52143, 3.64883, 0.38988, 0.38988, 0.37656, 0.44002
383, 2.23333, 2.17062, 2.13189, 2.17062, 2.86150, 5.85502, 1.72683, 1.72683, 1.81318, 2.35742
384, 1.94459, 1.79192, 1.70893, 1.79192, 1.72115, 5.12239, 1.43527, 1.43527, 1.50535, 2.10675
385, 1.06701, 1.09317, 1.08220, 1.09317, 1.18543, 1.93580, 1.09012, 1.09012, 1.99962, 1.12817
386, 0.86750, 0.83180, 0.82802, 0.83180, 0.95444, 2.98308, 0.88717, 0.88717, 0.87540, 0.90100
387, 0.97194, 0.97992, 0.98509, 0.97992, 0.94697, 5.60373, 0.92775, 0.92775, 0.97064, 0.95230
388, 1.33479, 1.12670, 1.17315, 1.14705, 1.21334, 7.49073, 1.33504, 1.33504, 0.87741, 2.28113
389, 1.20408, 1.22622, 1.27276, 1.22622, 1.38978, 8.16321, 1.00184, 1.00184, 0.72458, 0.83248
390, 0.75102, 0.68835, 0.70547, 0.68835, 0.71316, 5.34391, 0.62468, 0.62468, 0.65720, 0.50953
391, 0.49509, 0.48441, 0.48893, 0.48441, 0.64169, 7.35108, 0.49600, 0.49600, 0.49351, 0.56319
392, 2.11289, 2.17758, 2.17704, 2.17758, 2.34284, 4.25453, 1.82432, 1.82432, 2.13222, 1.92736
393, 1.11669, 1.07667, 1.07523, 1.07667, 1.25204, 6.03139, 1.09318, 1.09318, 1.11230, 1.10253
394, 0.54185, 0.58376, 0.56427, 0.58376, 0.57042, 4.94671, 0.53672, 0.53672, 0.50509, 0.52467
395, 0.59997, 0.66477, 0.65664, 0.66477, 0.70709, 3.20031, 0.56812, 0.56812, 0.73204, 0.68749
396, 0.68443, 0.65973, 0.66919, 0.65973, 0.59709, 4.79579, 0.59441, 0.59441, 0.59921, 0.64289
397, 0.42300, 0.41184, 0.41607, 0.41184, 0.38816, 5.84022, 0.43248, 0.43248, 0.43910, 0.52552
398, 0.52711, 0.48465, 0.47138, 0.48465, 0.58434, 7.42638, 0.39338, 0.39338, 0.32601, 0.37954
399, 0.69407, 0.73539, 0.70373, 0.73539, 0.81975, 6.48575, 0.66749, 0.66749, 0.63872, 0.74568
