uid, UserKNN-Amplified, UserKNN-BM25, UserKNN-Cosine, UserKNN-IDF, ItemKNN-AdjustedCosine, BPR, MF, SVD, PMF, NMF
97, 0.60379, 0.60624, 0.61337, 0.60624, 0.49606, 0.88330, 0.62003, 0.62003, 0.70176, 0.64105
98, 0.41901, 0.55364, 0.51605, 0.55776, 0.63722, 0.80776, 0.54416, 0.54416, 0.49664, 0.45813
99, 0.65061, 0.65009, 0.65416, 0.65009, 0.64140, 0.80934, 0.68672, 0.68672, 0.62057, 0.70571
100, 0.61430, 0.59732, 0.59591, 0.59732, 0.50735, 0.83562, 0.58349, 0.58349, 0.68835, 0.61906
101, 0.83037, 0.83283, 0.84162, 0.83283, 0.59683, 0.91262, 0.89030, 0.89030, 0.91832, 0.84047
102, 0.80552, 0.82419, 0.82391, 0.82419, 0.81873, 0.91207, 0.87554, 0.87554, 0.85064, 0.84675
103, 0.52103, 0.54404, 0.54473, 0.54404, 0.39754, 0.83981, 0.54827, 0.54827, 0.59639, 0.56875
104, 0.41962, 0.44750, 0.43819, 0.44750, 0.45152, 0.87121, 0.43690, 0.43690, 0.48939, 0.48361
105, 0.72145, 0.75266, 0.74111, 0.75266, 0.66105, 0.90986, 0.79515, 0.79515, 0.82402, 0.77756
106, 0.26192, 0.28951, 0.28167, 0.28951, 0.29213, 0.77168, 0.25515, 0.25515, 0.39783, 0.37877
107, 0.57683, 0.60252, 0.60229, 0.60252, 0.64322, 0.90954, 0.58071, 0.58071, 0.65835, 0.61483
108, 0.58930, 0.59961, 0.60448, 0.59961, 0.56650, 0.86801, 0.58737, 0.58737, 0.64127, 0.62112
109, 0.70522, 0.70322, 0.71410, 0.70457, 0.72301, 0.91128, 0.76268, 0.76268, 0.79688, 0.76718
110, 0.61681, 0.59218, 0.62622, 0.59235, 0.45880, 0.90857, 0.60167, 0.60167, 0.67231, 0.64421
111, 0.63115, 0.61773, 0.62530, 0.61773, 0.58989, 0.90825, 0.61722, 0.61722, 0.66387, 0.65318
112, 0.79871, 0.75923, 0.76143, 0.75932, 0.57539, 0.89830, 0.77809, 0.77809, 0.82753, 0.68159
113, 0.67060, 0.68227, 0.68614, 0.68227, 0.64635, 0.87875, 0.71340, 0.71340, 0.69618, 0.71369
114, 0.69304, 0.69293, 0.69855, 0.69293, 0.63619, 0.87263, 0.71502, 0.71502, 0.70673, 0.70815
115, 0.67036, 0.66817, 0.67315, 0.66817, 0.60587, 0.89726, 0.68058, 0.68058, 0.68829, 0.71954
116, 0.72518, 0.76180, 0.76437, 0.76177, 0.83113, 0.90782, 0.81926, 0.81926, 0.81565, 0.80155
117, 0.53323, 0.55594, 0.55936, 0.55583, 0.53823, 0.79351, 0.53180, 0.53180, 0.67961, 0.57255
118, 0.56404, 0.55949, 0.56766, 0.55949, 0.46406, 0.86981, 0.55762, 0.55762, 0.64302, 0.61669
119, 0.59269, 0.58213, 0.58689, 0.58210, 0.51322, 0.85158, 0.56069, 0.56069, 0.66350, 0.61462
120, 0.70822, 0.71380, 0.71610, 0.71376, 0.69989, 0.84277, 0.71595, 0.71595, 0.73815, 0.76183
121, 0.71552, 0.75476, 0.76214, 0.75481, 0.54196, 0.90909, 0.84144, 0.84144, 0.86815, 0.70187
122, 0.60793, 0.60727, 0.61107, 0.60727, 0.60227, 0.85926, 0.62973, 0.62973, 0.72116, 0.64796
123, 0.69797, 0.69795, 0.70217, 0.69795, 0.55762, 0.84447, 0.75354, 0.75354, 0.78306, 0.74536
124, 0.64417, 0.67121, 0.66844, 0.67121, 0.56781, 0.83784, 0.65954, 0.65954, 0.63144, 0.61469
125, 0.75225, 0.75814, 0.75883, 0.75814, 0.64280, 0.80824, 0.78586, 0.78586, 0.81990, 0.78215
126, 0.59702, 0.59280, 0.59658, 0.59280, 0.58117, 0.87203, 0.62046, 0.62046, 0.74337, 0.63423
127, 0.68094, 0.66863, 0.67681, 0.66863, 0.69176, 0.88104, 0.70626, 0.70626, 0.67483, 0.71770
128, 0.63733, 0.66725, 0.66916, 0.66725, 0.64768, 0.91704, 0.65806, 0.65806, 0.64006, 0.69781
129, 0.68075, 0.65916, 0.65765, 0.65916, 0.55535, 0.88384, 0.68946, 0.68946, 0.76448, 0.68951
130, 0.49399, 0.52230, 0.52479, 0.52230, 0.61238, 0.82827, 0.50222, 0.50222, 0.69083, 0.55686
131, 0.72822, 0.70260, 0.71009, 0.70260, 0.74140, 0.93472, 0.74474, 0.74474, 0.73175, 0.65619
132, 0.65358, 0.62247, 0.61963, 0.62198, 0.63210, 0.96704, 0.57420, 0.57420, 0.59358, 0.65568
133, 0.63480, 0.63163, 0.63128, 0.63163, 0.65530, 0.89589, 0.62205, 0.62205, 0.65949, 0.64626
134, 0.78367, 0.80445, 0.80749, 0.80445, 0.74825, 0.89327, 0.84389, 0.84389, 0.83729, 0.82482
135, 0.64480, 0.66452, 0.65736, 0.66452, 0.56502, 0.79488, 0.66541, 0.66541, 0.67430, 0.67498
136, 0.75284, 0.76329, 0.75931, 0.76329, 0.80729, 0.90805, 0.83698, 0.83698, 0.86065, 0.80819
137, 0.65300, 0.65905, 0.66093, 0.65905, 0.62549, 0.92003, 0.69665, 0.69665, 0.72972, 0.70028
138, 0.66863, 0.65316, 0.65421, 0.65316, 0.51681, 0.86666, 0.67737, 0.67737, 0.72583, 0.68988
139, 0.66199, 0.67554, 0.67620, 0.67554, 0.69003, 0.86550, 0.69125, 0.69125, 0.64489, 0.70054
140, 0.66378, 0.67340, 0.67970, 0.67340, 0.62554, 0.83249, 0.69963, 0.69963, 0.71342, 0.68561
