uid, UserKNN-Amplified, UserKNN-BM25, UserKNN-Cosine, UserKNN-IDF, ItemKNN-AdjustedCosine, BPR, MF, SVD, PMF, NMF
51, 0.48655, 0.49388, 0.49770, 0.49388, 0.50773, 2.53059, 0.53222, 0.53222, 0.47945, 0.51704
52, 1.04506, 1.03806, 1.03375, 1.03806, 1.07771, 1.86283, 1.02950, 1.02950, 1.03774, 0.99005
53, 0.94789, 0.94887, 0.92716, 0.94887, 1.36108, 1.48127, 0.91996, 0.91996, 0.80614, 0.94757
54, 1.37905, 1.30739, 1.29416, 1.30739, 1.42455, 2.09426, 1.31892, 1.31892, 1.04871, 1.32563
55, 0.48650, 0.53528, 0.51964, 0.53528, 0.59151, 2.72984, 0.57673, 0.57673, 0.53744, 0.58655
56, 0.79235, 0.68341, 0.67890, 0.68341, 0.72230, 1.24269, 0.59498, 0.59498, 0.72718, 0.51663
57, 1.48864, 1.50339, 1.52011, 1.50339, 1.54705, 1.96001, 1.54561, 1.54561, 1.42365, 1.42302
58, 0.81433, 0.77628, 0.77578, 0.77628, 0.70948, 2.35334, 0.75163, 0.75163, 0.79582, 0.86842
59, 0.68828, 0.71868, 0.70932, 0.71868, 0.77300, 2.74058, 0.72702, 0.72702, 0.73338, 0.76161
60, 1.04030, 0.98050, 0.98128, 0.98050, 1.00931, 2.51158, 0.95272, 0.95272, 0.94113, 1.03467
61, 1.88212, 1.66192, 1.68047, 1.68041, 1.47399, 1.06774, 1.56773, 1.56773, 1.56661, 1.61380
62, 0.84508, 0.84170, 0.83964, 0.84170, 0.77446, 2.17700, 0.67830, 0.67830, 0.68342, 0.70228
63, 0.87372, 0.79950, 0.79832, 0.79950, 0.70998, 1.50725, 0.64821, 0.64821, 0.67427, 0.63988
64, 0.72937, 0.65349, 0.65337, 0.65349, 0.50159, 2.40368, 0.51176, 0.51176, 0.53316, 0.55433
65, 1.02248, 0.95094, 0.95176, 0.95094, 0.83795, 2.89134, 0.81490, 0.81490, 0.84759, 0.85243
66, 0.81716, 0.80282, 0.79641, 0.80282, 0.78948, 2.13164, 0.80897, 0.80897, 0.82784, 0.75834
67, 1.24304, 1.23045, 1.23198, 1.23045, 1.33690, 2.24361, 1.13361, 1.13361, 1.19979, 1.12703
68, 0.53008, 0.53100, 0.52345, 0.53100, 0.48546, 2.84281, 0.52034, 0.52034, 0.46616, 0.46978
69, 0.60799, 0.63258, 0.61362, 0.63258, 0.74040, 2.90542, 0.65404, 0.65404, 0.60474, 0.77159
70, 0.71114, 0.70402, 0.70662, 0.70402, 0.87405, 1.25215, 0.66573, 0.66573, 0.80948, 0.69234
71, 0.67733, 0.55680, 0.55042, 0.55680, 0.49383, 1.74950, 0.64570, 0.64570, 0.47897, 0.56229
72, 0.63772, 0.59052, 0.58897, 0.59052, 0.73015, 1.72006, 0.56627, 0.56627, 0.67659, 0.52539
73, 0.84105, 0.81797, 0.79336, 0.81797, 0.78051, 2.44748, 0.75765, 0.75765, 0.78235, 0.81693
74, 0.71070, 0.61166, 0.60048, 0.61166, 0.87329, 2.92558, 0.63756, 0.63756, 0.78717, 0.56241
75, 1.04772, 1.08977, 1.01238, 1.00260, 0.58172, 1.99949, 0.90669, 0.90669, 1.00369, 0.81468
76, 0.77518, 0.71718, 0.71138, 0.71490, 0.68361, 2.46399, 0.57809, 0.57809, 0.55332, 0.76837
77, 1.06960, 1.01913, 1.03269, 1.01913, 0.96223, 2.25526, 0.92778, 0.92778, 0.91071, 1.07616
78, 0.79895, 0.84147, 0.83268, 0.84807, 0.81003, 2.66891, 0.87100, 0.87100, 0.80661, 0.94115
79, 0.82953, 0.87350, 0.87112, 0.87350, 0.91976, 1.35854, 0.87449, 0.87449, 0.89153, 1.01693
80, 0.85181, 0.77235, 0.77498, 0.80396, 0.76700, 2.05209, 0.77266, 0.77266, 0.79109, 0.65729
81, 0.68412, 0.76123, 0.76102, 0.76656, 0.89889, 1.74777, 0.56583, 0.56583, 0.57779, 0.70040
82, 0.68616, 0.60964, 0.61031, 0.60964, 0.55145, 2.43766, 0.71846, 0.71846, 0.51502, 0.80280
83, 0.37495, 0.36400, 0.36650, 0.36400, 0.38674, 3.21562, 0.29559, 0.29559, 0.34739, 0.32384
84, 1.33919, 1.36071, 1.35569, 1.36071, 1.36457, 2.53406, 1.25983, 1.25983, 0.94055, 1.16402
85, 1.05522, 1.08989, 1.07239, 1.08989, 1.31669, 1.77495, 1.01344, 1.01344, 1.07915, 0.90070
86, 0.66828, 0.68550, 0.67229, 0.68550, 0.79300, 2.43374, 0.70586, 0.70586, 0.73511, 0.84915
