user_id	prec@10	prec@50	prec@100	rec@10	user_predictability
0	0.012106643356643357	0.006888111888111888	0.005181381118881119	0.02043306053645074	0.1649
1	0.012312674625349252	0.007223774447548895	0.005441325882651765	0.020850917812864446	0.0001
2	0.01244586706834871	0.007320655243833554	0.005496610807757484	0.02114289766374179	0.2933
3	0.01253101736972705	0.007381798672121252	0.005558983300918785	0.0212897009706765	0.2286
4	0.012089601405512244	0.0071022290545734055	0.005362907653453388	0.02040805483447392	0.2096
5	0.01236760124610592	0.007223676012461059	0.0054348909657320876	0.020996171948450826	0.0001
6	0.012278528063436996	0.007101970016107051	0.0053686036426712925	0.020678463541320143	0.1743
7	0.012385581206966386	0.007185095180234913	0.005424868367760227	0.020914322341576086	0.2532
8	0.012272174969623332	0.00701093560145808	0.005297691373025517	0.020422950651772187	0.2593
9	0.012531328320802008	0.007398932112890923	0.0055617304129889945	0.021310586692280052	0.1747
10	0.012277887462981243	0.00711253701875617	0.0053751233958539	0.020651195098412962	0.2675
11	0.012450216450216451	0.0069887445887445885	0.00530909090909091	0.0209201077518227	0.0001
12	0.012303314362236358	0.006976899899564782	0.00529126213592233	0.020776520324263817	0.3464
13	0.012348178137651822	0.007206477732793522	0.0054048582995951415	0.019665280911166854	0.0001
14	0.012513792962524011	0.007356246679471985	0.005534349585189424	0.021291240430082754	0.2341
15	0.012450701641749978	0.007345684673942952	0.0055195817664862885	0.02117816892974762	0.2431
16	0.012518531287709016	0.007385623168419238	0.005562489225995518	0.021286586907631407	0.1926
17	0.012086316007884637	0.007102396514161221	0.005358439672165163	0.020504080632795425	0.1351
18	0.012379966649416365	0.007252026910470934	0.005464895635673624	0.02098725167468158	0.3383
19	0.012390342927571959	0.007213804103530777	0.005448415863118974	0.02098733429114728	0.0001
20	0.01250918839451723	0.007331690232196135	0.00552125221602456	0.021288407358819213	0.2525
21	0.012308260949916838	0.007179818887451488	0.005403807059693218	0.020837742817863835	0.207
22	0.01230343622597554	0.007032615026208504	0.0053276062900407695	0.02065473493035872	0.2491
23	0.012520266618627275	0.0073795712484237075	0.0055481895154026305	0.021292216696511206	0.1847
24	0.012448969790115751	0.007336823399452476	0.005510302098842514	0.02104763435433493	0.3306
25	0.012457237806666016	0.0073199100772163034	0.005493597888769426	0.021078556874601924	0.1813
26	0.01243553284812262	0.007328288427242494	0.005507784257965007	0.021005620202681048	0.2163
27	0.012493233733896287	0.00729890657139764	0.005490418967197141	0.021288725826456873	0.2657
28	0.012380623633644	0.007253480612127489	0.005464848694051317	0.020996967775537185	0.3677
29	0.012514607822918815	0.007378840998143947	0.0055585344057193925	0.02128246357944563	0.3383
30	0.01228314549829049	0.007217930859820185	0.005436874762568064	0.020806018343484188	0.0001
31	0.012382809570239258	0.007194179854496363	0.005435385884647116	0.020946579862743807	0.1816
32	0.012132263554583031	0.006904935570143447	0.005215171407731582	0.02046037697895867	0.0001
33	0.012235649546827796	0.007154456193353475	0.0053776435045317225	0.020867010177350022	0.2399
34	0.012511454148163815	0.007369422710932543	0.005543807711284979	0.021321393867096954	0.1879
35	0.012194839754714798	0.007164179104477612	0.0054090015041073705	0.02066158278742877	0.1942
36	0.012271505376344086	0.007083333333333334	0.005340053763440861	0.020830738357151456	0.2693
37	0.012313167259786477	0.007201423487544484	0.0054505338078291825	0.02086639883872129	0.333
38	0.01242865296803653	0.0073173515981735165	0.005496575342465754	0.021052935781760585	0.1797
39	0.012324069443452169	0.007202972065442594	0.005451882546259913	0.020864440262249113	0.2372
40	0.012488871931832634	0.007331383271864005	0.005524185001483743	0.021239105587514996	0.153
41	0.012273433454168824	0.0071983428275504925	0.005416882444329364	0.01972868725037064	0.1863
42	0.012278273996729148	0.007132972700968676	0.005376776953075858	0.0206547951369458	0.2483
