user_id	prec@10	prec@50	prec@100	rec@10	user_predictability
0	0.0224551863969	0.0141772268559	0.0109944242201	0.0456952469218	0.1649
1	0.0227018385292	0.0139248601119	0.0109592326139	0.0469597388908	0.0001
2	0.0227089417327	0.0143290223891	0.0111722987067	0.0460321149585	0.2933
3	0.0222059215791	0.0142371299013	0.0110922912777	0.0454827095075	0.2286
4	0.0223592414267	0.0141475876977	0.0109752382824	0.0457383913338	0.2096
5	0.0227072956343	0.0142572516847	0.0111338997949	0.0461006383632	0.0001
6	0.0225838658147	0.0142172523962	0.0110211661342	0.0457371754968	0.1743
7	0.0222310126582	0.0138132911392	0.0108860759494	0.045387780867	0.2532
8	0.0223339144627	0.0141763418524	0.0109770392077	0.0453665330301	0.2593
9	0.0224091283378	0.0143559581226	0.0112033878367	0.0455060671918	0.1747
10	0.0226985482494	0.014121263877	0.0110076857387	0.0462182908167	0.2675
11	0.0227626459144	0.0139688715953	0.0109477487493	0.0463952294995	0.0001
12	0.0230625583567	0.0139122315593	0.0109710550887	0.0476133476742	0.3464
13	0.023048396069	0.0140960504358	0.0109345447803	0.0470852134579	0.0001
14	0.0224576714959	0.0142314540059	0.0110057601676	0.0455441249628	0.2341
15	0.0224136619504	0.0141853035144	0.0109976418682	0.0454672995129	0.2431
16	0.0224890422456	0.0141872610277	0.0109978550779	0.0457386648631	0.1926
17	0.0224062739097	0.0141790359602	0.0110019127774	0.0454566336245	0.1351
18	0.0222282777951	0.0142665836188	0.0110931174089	0.0456208571698	0.3383
19	0.0222171113155	0.0138086476541	0.0108601655934	0.0468460161903	0.0001
20	0.0231624238078	0.0141269272141	0.0110469702402	0.0475684622168	0.2525
21	0.0224431465142	0.014298496334	0.0111606809991	0.0458744656589	0.207
22	0.0224262830323	0.0142822161004	0.0111417202326	0.045841756714	0.2491
23	0.0224047306176	0.0141817446679	0.0109961589002	0.0457720879984	0.1847
24	0.0227786752827	0.013957996769	0.0109773828756	0.0469480075544	0.3306
25	0.0225457570715	0.0138768718802	0.0109400998336	0.046390770778	0.1813
26	0.0223785545024	0.0141449447077	0.0109730450237	0.0457646219412	0.2163
27	0.0223500470299	0.0142768251212	0.0111077346068	0.0458190746275	0.2657
28	0.0248322147651	0.0153020134228	0.0120134228188	0.0478144338883	0.3677
29	0.0225466934355	0.0142118391434	0.0110470280465	0.0460964600146	0.3383
30	0.0222683264177	0.0138128169663	0.010857538036	0.0469540060847	0.0001
31	0.0225078137852	0.0142038164172	0.0110059220266	0.0456687124182	0.1816
32	0.022467683469	0.0142350044457	0.0110074550304	0.0455205558839	0.0001
33	0.0240875912409	0.014598540146	0.0116058394161	0.0455722501343	0.2399
34	0.0223835017343	0.0141698084753	0.0109836374604	0.0454468319022	0.1879
35	0.0224764650241	0.0141984595289	0.0110130174316	0.0456365049378	0.1942
36	0.0224641333199	0.0142270604442	0.0110163625979	0.0455223520843	0.2693
37	0.0224769688994	0.0142287178777	0.0110015931288	0.0455748181646	0.333
38	0.0223537243879	0.0141867001997	0.0109812116281	0.0453946199103	0.1797
39	0.0225309454833	0.0142480905978	0.0111245720306	0.0457960962059	0.2372
40	0.0224172928315	0.0142174423988	0.0110045938535	0.045468986359	0.153
41	0.0222259070107	0.0142389069444	0.0110870862904	0.0455447232019	0.1863
42	0.0225663359948	0.0142148560368	0.011019033793	0.0457325353043	0.2483
43	0.0222643335215	0.0142665914039	0.0111079751633	0.045653097963	0.2298
44	0.0226026268066	0.0142265208551	0.0110265428367	0.0462174186505	0.2324
45	0.0223694428266	0.0141360900796	0.01096631722	0.0457506078004	0.3383
46	0.0223400392185	0.0142726414409	0.0111017503087	0.0457716403618	0.26
47	0.0225100544121	0.0142007728097	0.0110125384433	0.0456096922973	0.1975
48	0.0270462633452	0.0156227758007	0.0117793594306	0.0559075472555	0.189
49	0.0223665756256	0.0141905957038	0.0109839816934	0.0454322336169	0.3005
50	0.0261845386534	0.01536159601	0.0117705735661	0.0532903723609	0.2651
51	0.0227977074931	0.0139036298026	0.0108257270219	0.0464436022733	0.2232
52	0.0225994341821	0.0140555832917	0.0109685471792	0.0460395207494	0.2798
53	0.0224971878515	0.013822272216	0.0107941507312	0.0459023429726	0.0001
54	0.0223738358241	0.014269005848	0.0111435997401	0.045482174601	0.0001
55	0.0225179499876	0.014218866056	0.0110633820253	0.0460706252543	0.2717
56	0.0223595087458	0.0142850762933	0.0111008559732	0.0458445837073	0.4384
57	0.0225969645868	0.0142348909318	0.0110292117717	0.0461805133521	0.3837
58	0.022414495114	0.0142833876221	0.0111431188925	0.0458263268864	0.262
59	0.022387482268	0.0141735803637	0.0109856854232	0.0455679349447	0.0001
60	0.0222259447869	0.014245510587	0.0110901902975	0.0455459554137	0.2969
61	0.0225440334065	0.0142084694041	0.0110145082713	0.0459485043604	0.1198
62	0.0224867724868	0.0138912938913	0.0108273208273	0.0460297725712	0.2455
63	0.0223725800079	0.0141406558672	0.0109719478467	0.0457436050659	0.2648
64	0.0230122818358	0.0141370394312	0.0110374919198	0.0469508668017	0.2733
65	0.0223451167498	0.0142817899226	0.011115448565	0.0457857219667	0.2276
66	0.0224903740374	0.0142416116612	0.0110107260726	0.0456028134386	0.2503
67	0.0231067961165	0.0141281553398	0.0109495145631	0.0470508355675	0.3421
68	0.0222053087242	0.0142231947484	0.0110712586814	0.0455484593621	0.1815
69	0.0227038742888	0.0143050663777	0.0111582227039	0.0459593045697	0.2014
70	0.0224359623367	0.0142202423138	0.0110094158145	0.0454717534735	0.2994
71	0.0222177419355	0.0142540322581	0.0110994623656	0.0454879819844	0.2968
72	0.0226124595913	0.0142304531259	0.0110322722043	0.0462243855655	0.1648
73	0.0224936530324	0.0141912552891	0.0110126939351	0.0459494398342	0.1833
74	0.022378780075	0.0141917445368	0.0109896254875	0.0454735027889	0.247
75	0.0224351253695	0.0143041716851	0.0111671958831	0.0455455294975	0.2628
76	0.0230400547758	0.0141732283465	0.0110681273536	0.0472492604122	0.2119
77	0.0226145755071	0.0138241923366	0.0108940646131	0.0458415844559	0.1649
78	0.0225599349858	0.0142153596099	0.0110162535555	0.0457395193068	0.2052
79	0.0227738376675	0.0139716312057	0.0109810874704	0.0472824233705	0.2514
80	0.0225318052781	0.0142130165072	0.0110225002629	0.0459913447299	0.2648
81	0.0222977189212	0.0142966095819	0.0111148859461	0.0456250809616	0.3366
82	0.0226702033599	0.0141149425287	0.0109690539346	0.0462839256728	0.1804
83	0.022476456226	0.0142385769097	0.0110108126962	0.0455693893429	0.1869
84	0.0224252491694	0.0142815614618	0.0111368355482	0.0458053754097	0.3383
85	0.0226977723206	0.0141098052973	0.0109752674969	0.0462650128034	0.2402
86	0.0224230756681	0.0141749600287	0.0109811727086	0.0454601336199	0.1652
87	0.0223752043254	0.0142072174022	0.0110593486735	0.0457591485079	0.2934
88	0.0223720840933	0.0141269079389	0.0109724488816	0.0456782358634	0.2354
89	0.0224228768349	0.0141853606813	0.0109910865171	0.0454783358028	0.2327
90	0.0224883258588	0.0141818854316	0.0109926487586	0.0457259953511	0.3753
91	0.0224856574172	0.0141493970261	0.0109998829177	0.0459325253446	0.2676
92	0.0224833929484	0.0142871742463	0.0111471640266	0.0456658591886	0.2291
93	0.0223700807265	0.0142015640767	0.0110532290616	0.0457347077429	0.1308
94	0.0224028268551	0.01434393404	0.0112014134276	0.0455019273158	0.2173
95	0.0221169184574	0.0141841043446	0.011051890776	0.045378602157	0.2107
96	0.0224249579621	0.0142127294193	0.0110035419126	0.045481652397	0.0001
97	0.0225672339873	0.0142938807328	0.0111459010004	0.0459023887891	0.0001
98	0.0225467880627	0.0142176698702	0.011013741359	0.0456979120688	0.2553
99	0.0224311926606	0.0141794087666	0.01099745158	0.0457964913783	0.2611
100	0.0228312932411	0.013927621075	0.0108887706227	0.0470441565995	0.2407
101	0.0224357717199	0.0141745440282	0.0110009805844	0.0454736004948	0.0001
